,customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,country,state,city,zip_code,total_population,latitude,longitude,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,Unnamed: 0.1,Unnamed: 0,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
2636,3750-CKVKH,Month-to-Month,Yes,Electronic check,67.75,11.75,116.65,0.0,0,23.5,140.15,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Clearlake Oaks,95423,3684,39.07116,-122.598542,2,No,4,Yes,,No,0,2636,2636,Male,58,No,No,No,No,0,No,2,2299,Churned,71,Yes,1,Other,Don't know
2637,3750-RNQKR,Month-to-Month,No,Mailed check,19.45,18.12,246.25,0.0,0,217.44,463.69,Yes,No,No,No,No,No,No,No,No,,United States,California,Alameda,94501,58555,37.774633,-122.274434,12,No,0,No,,No,0,2637,2637,Female,38,No,No,No,No,0,No,4,4788,Stayed,33,No,0,Not Applicable,
2638,3750-YHRYO,One Year,No,Mailed check,20.65,21.09,150.0,0.0,0,147.63,297.63,Yes,No,No,No,No,No,No,No,No,,United States,California,Glendora,91741,24973,34.14649,-117.849815,7,No,0,No,,Yes,1,2638,2638,Male,64,No,No,Yes,No,0,Yes,5,2874,Stayed,27,No,0,Not Applicable,
2639,3751-KTZEL,Month-to-Month,No,Mailed check,35.05,0.0,35.05,0.0,0,0.0,35.05,No,Yes,No,No,No,No,No,Yes,Yes,DSL,United States,California,Yorkville,95494,335,38.888351,-123.239647,1,No,22,Yes,Offer E,No,0,2639,2639,Female,62,No,No,No,No,0,No,1,3706,Churned,89,Yes,1,Competitor,Competitor offered higher download speeds
2640,3752-CQSJI,Month-to-Month,Yes,Mailed check,20.45,16.4,254.5,0.0,0,213.2,467.7,Yes,No,No,No,No,No,No,No,No,,United States,California,San Anselmo,94960,16849,37.99272,-122.575026,13,No,0,No,Offer D,Yes,1,2640,2640,Female,59,No,No,Yes,Yes,1,Yes,3,5417,Stayed,25,No,0,Not Applicable,
2641,3753-TSEMP,Month-to-Month,No,Electronic check,88.15,12.27,1390.6,0.0,0,184.05,1574.65,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,San Diego,92139,36351,32.677716,-117.047666,15,No,76,Yes,,Yes,1,2641,2641,Female,21,Yes,No,Yes,No,0,Yes,1,2524,Churned,79,Yes,1,Dissatisfaction,Product dissatisfaction
2642,3754-DXMRT,Month-to-Month,Yes,Electronic check,44.15,43.66,92.65,0.0,0,87.32,179.97,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,San Pablo,94806,55720,37.980269,-122.342635,2,No,25,Yes,,No,0,2642,2642,Male,78,No,Yes,No,No,0,No,2,5655,Churned,86,Yes,1,Attitude,Attitude of support person
2643,3755-JBMNH,Month-to-Month,Yes,Bank transfer (automatic),71.8,45.9,1167.8,0.0,0,734.4,1902.2,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Huntington Beach,92648,42663,33.679659,-118.016195,16,No,5,Yes,,Yes,1,2643,2643,Male,78,No,Yes,Yes,No,0,Yes,1,3327,Churned,86,Yes,1,Competitor,Competitor offered more data
2644,3756-VNWDH,One Year,Yes,Electronic check,100.75,32.08,6674.65,0.0,0,2085.2,8759.85,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Fiber Optic,United States,California,Pasadena,91101,16812,34.146635,-118.139225,65,Yes,8,Yes,,Yes,6,2644,2644,Male,66,No,Yes,Yes,No,0,Yes,3,4368,Stayed,66,No,0,Not Applicable,
2645,3757-NJYBX,Month-to-Month,No,Bank transfer (automatic),106.35,7.92,3520.75,0.0,0,253.44,3774.19,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic,United States,California,Nipomo,93444,15405,35.050345,-120.489599,32,Yes,3,Yes,,Yes,3,2645,2645,Male,77,No,Yes,Yes,No,0,Yes,2,4113,Churned,65,Yes,1,Other,Moved
2646,3758-CKOQL,One Year,Yes,Credit card (automatic),107.0,41.15,6152.3,0.0,0,2427.85,8580.15,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic,United States,California,Valyermo,93563,413,34.39583,-117.734568,59,Yes,48,No,Offer B,Yes,7,2646,2646,Female,20,Yes,No,Yes,No,0,Yes,4,4620,Stayed,51,No,0,Not Applicable,
2647,3761-FLYZI,Two Year,Yes,Bank transfer (automatic),108.8,48.53,7082.45,21.52,0,3154.45,10215.38,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic,United States,California,Los Angeles,90011,101215,34.00709,-118.258681,65,Yes,9,Yes,,Yes,4,2647,2647,Female,69,No,Yes,Yes,No,0,Yes,5,5225,Stayed,64,No,0,Not Applicable,
2648,3763-GCZHZ,One Year,Yes,Electronic check,104.05,20.07,6890.0,0.0,0,1324.62,8214.62,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Hathaway Pines,95233,335,38.184914,-120.364085,66,Yes,85,Yes,Offer A,Yes,1,2648,2648,Male,23,Yes,No,Yes,No,0,Yes,2,5504,Churned,95,Yes,1,Competitor,Competitor offered more data
2649,3764-MNMOI,Two Year,No,Credit card (automatic),19.2,30.99,908.15,0.0,0,1425.54,2333.69,Yes,No,No,No,No,No,No,No,No,,United States,California,Boulevard,91905,1509,32.677097,-116.304991,46,No,0,No,Offer B,No,0,2649,2649,Male,49,No,No,No,No,0,No,4,2776,Stayed,54,No,0,Not Applicable,
2650,3765-JXVKY,Month-to-Month,Yes,Electronic check,74.7,44.11,74.7,0.0,0,44.11,118.81,Yes,Yes,No,Yes,No,No,No,No,Yes,Fiber Optic,United States,California,Paynes Creek,96075,433,40.343213,-121.815412,1,No,69,Yes,Offer E,No,0,2650,2650,Female,23,Yes,No,No,No,0,No,1,4692,Churned,75,Yes,1,Competitor,Competitor offered more data
2651,3766-EJLFL,Two Year,Yes,Bank transfer (automatic),109.05,18.42,7508.55,0.0,0,1252.56,8761.11,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Mill Creek,96061,78,40.331975,-121.460674,68,Yes,53,Yes,,Yes,1,2651,2651,Female,55,No,No,Yes,Yes,3,Yes,4,6391,Stayed,80,No,0,Not Applicable,
2652,3768-NLUBH,Month-to-Month,No,Electronic check,100.6,42.1,5746.15,0.0,0,2399.7,8145.85,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,United States,California,Torrance,90503,41979,33.840399,-118.353714,57,Yes,3,Yes,Offer B,Yes,1,2652,2652,Male,73,No,Yes,Yes,No,0,Yes,1,5247,Churned,74,Yes,1,Dissatisfaction,Network reliability
2653,3768-VHXQO,Two Year,No,Credit card (automatic),24.85,3.28,1583.5,0.0,0,219.76,1803.26,Yes,No,No,No,No,No,No,No,No,,United States,California,Redondo Beach,90278,37322,33.873395,-118.37019,67,Yes,0,No,Offer A,Yes,9,2653,2653,Male,19,Yes,No,Yes,No,0,Yes,4,4833,Stayed,51,No,0,Not Applicable,
2654,3769-MHZNV,Two Year,No,Mailed check,20.1,24.27,670.35,0.0,0,800.91,1471.26,Yes,No,No,No,No,No,No,No,No,,United States,California,Salyer,95563,660,40.89866,-123.539754,33,No,0,No,,Yes,2,2654,2654,Female,61,No,No,Yes,Yes,3,Yes,3,3700,Stayed,25,No,0,Not Applicable,
2655,3771-PZOBW,Month-to-Month,Yes,Credit card (automatic),90.7,25.41,1781.35,0.0,0,508.2,2289.55,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic,United States,California,Solvang,93463,7958,34.624399,-120.137875,20,Yes,27,Yes,Offer D,No,0,2655,2655,Male,38,No,No,No,No,0,No,4,2927,Stayed,77,No,0,Not Applicable,
2656,3774-VBNXY,Two Year,No,Mailed check,20.2,36.24,1277.75,0.0,0,2319.36,3597.11,Yes,No,No,No,No,No,No,No,No,,United States,California,Hawaiian Gardens,90716,14852,33.830431,-118.074071,64,No,0,No,,Yes,1,2656,2656,Female,23,Yes,No,Yes,No,0,Yes,5,4557,Stayed,51,No,0,Not Applicable,
2657,3776-EKTKM,Month-to-Month,Yes,Electronic check,36.45,0.0,36.45,0.0,0,0.0,36.45,No,Yes,No,No,No,No,Yes,No,No,Cable,United States,California,Burbank,91501,18112,34.188339,-118.300942,1,No,26,Yes,,No,0,2657,2657,Female,79,No,Yes,No,No,0,No,3,5303,Churned,96,Yes,1,Dissatisfaction,Service dissatisfaction
2658,3777-XROBG,Two Year,No,Credit card (automatic),19.55,43.52,1079.65,0.0,0,2524.16,3603.81,Yes,No,No,No,No,No,No,No,No,,United States,California,Echo Lake,95721,69,38.851842,-120.076204,58,No,0,No,,Yes,4,2658,2658,Female,52,No,No,Yes,Yes,2,Yes,4,4125,Stayed,78,No,0,Not Applicable,
2659,3778-FOAQW,One Year,No,Mailed check,20.15,32.86,456.85,0.0,0,788.64,1245.49,Yes,No,No,No,No,No,No,No,No,,United States,California,San Diego,92127,20046,33.017518,-117.118456,24,No,0,No,Offer C,Yes,1,2659,2659,Female,33,No,No,Yes,No,0,Yes,3,3573,Stayed,39,No,0,Not Applicable,
2660,3779-OSWCF,Two Year,No,Credit card (automatic),93.2,12.12,6506.15,0.0,0,860.52,7366.67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,United States,California,Dillon Beach,94929,330,38.24458,-122.956268,71,Yes,23,Yes,,Yes,8,2660,2660,Female,38,No,No,Yes,No,0,Yes,3,4493,Stayed,69,No,0,Not Applicable,
2661,3780-DDGSE,One Year,Yes,Electronic check,76.05,14.19,2747.2,0.0,0,496.65,3243.85,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,United States,California,Shoshone,92384,87,35.924252,-116.188668,35,No,17,Yes,Offer C,Yes,6,2661,2661,Male,77,No,Yes,Yes,Yes,1,Yes,5,5479,Stayed,38,No,0,Not Applicable,
2662,3780-YVMFA,Month-to-Month,Yes,Electronic check,68.55,29.94,564.35,0.0,0,239.52,803.87,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Cable,United States,California,Long Beach,90803,31352,33.760458,-118.129725,8,No,17,Yes,,Yes,1,2662,2662,Female,33,No,No,Yes,Yes,1,Yes,3,3123,Stayed,58,No,0,Not Applicable,
2663,3785-KTYSH,Two Year,No,Mailed check,24.6,34.16,1279.0,37.68,0,1810.48,3051.8,Yes,No,No,No,No,No,No,No,No,,United States,California,Mission Hills,91345,17112,34.266389,-118.459744,53,Yes,0,No,,No,0,2663,2663,Male,24,Yes,No,No,No,0,No,5,4610,Stayed,44,No,0,Not Applicable,
2664,3785-NRHYR,Month-to-Month,No,Mailed check,19.65,16.91,19.65,0.0,0,16.91,36.56,Yes,No,No,No,No,No,No,No,No,,United States,California,Bridgeport,93517,826,38.184583,-119.286558,1,No,0,No,,No,0,2664,2664,Male,40,No,No,No,No,0,No,3,3192,Joined,31,No,0,Not Applicable,
2665,3786-WOVKF,One Year,Yes,Bank transfer (automatic),106.85,7.85,7677.4,0.0,100,565.2,8342.6,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Anaheim,92807,36301,33.848733,-117.788357,72,Yes,20,No,Offer A,Yes,8,2665,2665,Female,69,No,Yes,Yes,No,0,Yes,4,4768,Stayed,58,No,0,Not Applicable,
2666,3787-TRIAL,Month-to-Month,Yes,Electronic check,26.05,0.0,565.75,0.0,0,0.0,565.75,No,Yes,No,No,No,No,No,No,No,DSL,United States,California,San Ardo,93450,670,35.996008,-120.85305,21,No,59,Yes,Offer D,Yes,1,2666,2666,Male,23,Yes,No,Yes,Yes,9,Yes,5,4302,Stayed,44,No,0,Not Applicable,
2667,3791-LGQCY,Month-to-Month,Yes,Bank transfer (automatic),100.65,33.81,5688.05,0.0,130,1893.36,7711.41,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Cable,United States,California,Loomis,95650,11191,38.809175,-121.171375,56,Yes,29,No,,Yes,1,2667,2667,Female,68,No,Yes,Yes,No,0,Yes,1,4803,Churned,85,Yes,1,Attitude,Attitude of support person
2668,3793-MMFUH,Month-to-Month,Yes,Electronic check,95.05,19.03,1290.0,0.0,0,247.39,1537.39,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Davis,95618,648,38.544002,-121.685559,13,Yes,24,Yes,,No,0,2668,2668,Female,73,No,Yes,No,No,0,No,1,2230,Churned,90,Yes,1,Competitor,Competitor made better offer
2669,3794-NFNCH,Month-to-Month,Yes,Mailed check,50.0,23.16,1474.9,0.0,0,694.8,2169.7,Yes,Yes,No,No,Yes,No,No,No,No,DSL,United States,California,Bella Vista,96008,899,40.722733,-122.109666,30,No,6,Yes,Offer C,Yes,10,2669,2669,Male,53,No,No,Yes,No,0,Yes,4,4715,Stayed,29,No,0,Not Applicable,
2670,3795-CAWEX,Two Year,Yes,Credit card (automatic),116.55,40.77,8152.3,0.0,0,2853.9,11006.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Whitmore,96096,843,40.637105,-121.906949,70,Yes,71,Yes,Offer A,Yes,5,2670,2670,Male,21,Yes,No,Yes,Yes,2,Yes,3,6116,Stayed,40,No,0,Not Applicable,
2671,3795-GWTRD,Two Year,No,Credit card (automatic),75.55,6.33,4707.85,0.0,0,398.79,5106.64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable,United States,California,Los Angeles,90048,21739,34.072945,-118.37267,63,No,30,Yes,,Yes,7,2671,2671,Female,58,No,No,Yes,No,0,Yes,4,4626,Stayed,64,No,0,Not Applicable,
2672,3796-ENZGF,Two Year,No,Mailed check,67.25,48.14,4234.15,0.0,150,3032.82,7416.97,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Cable,United States,California,The Sea Ranch,95497,752,38.696659,-123.436861,63,Yes,28,No,,Yes,2,2672,2672,Male,52,No,No,Yes,No,0,Yes,4,6438,Stayed,36,No,0,Not Applicable,
2673,3797-FKOGQ,Month-to-Month,No,Electronic check,86.2,5.84,893.2,0.0,30,64.24,987.44,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,Canoga Park,91303,23519,34.19829,-118.602203,11,Yes,10,No,,No,0,2673,2673,Male,31,No,No,No,Yes,2,No,5,3157,Stayed,41,No,0,Not Applicable,
2674,3797-VTIDR,Month-to-Month,Yes,Electronic check,23.45,0.0,23.45,0.0,0,0.0,23.45,No,Yes,No,No,No,No,No,No,No,DSL,United States,California,San Jose,95121,37127,37.304681,-121.809955,1,No,21,Yes,Offer E,Yes,3,2674,2674,Male,55,No,No,Yes,No,0,Yes,2,4517,Churned,90,Yes,1,Price,Price too high
2675,3798-EPWRR,Month-to-Month,No,Electronic check,43.95,19.09,85.1,0.0,0,38.18,123.28,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,Beverly Hills,90212,11355,34.062095,-118.401508,2,No,30,Yes,Offer E,No,0,2675,2675,Female,74,No,Yes,No,No,0,No,5,4057,Joined,55,No,0,Not Applicable,
2676,3799-ISUZQ,Month-to-Month,Yes,Bank transfer (automatic),69.95,35.42,529.5,0.0,0,247.94,777.44,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,California Hot Springs,93207,226,35.865795,-118.69759,7,No,3,Yes,,Yes,9,2676,2676,Male,49,No,No,Yes,No,0,Yes,2,3296,Churned,90,Yes,1,Dissatisfaction,Poor expertise of online support
2677,3800-LYTRK,One Year,No,Mailed check,55.7,27.68,795.15,0.0,100,387.52,1282.67,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL,United States,California,Point Reyes Station,94956,1885,38.060264,-122.830646,14,No,26,No,,No,0,2677,2677,Female,52,No,No,No,No,0,No,4,4978,Stayed,57,No,0,Not Applicable,
2678,3801-HMYNL,Month-to-Month,No,Mailed check,89.15,32.35,89.15,0.0,0,32.35,121.5,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Brooks,95606,382,38.809804,-122.241383,1,No,18,Yes,,Yes,1,2678,2678,Male,44,No,No,Yes,No,0,Yes,1,3123,Churned,68,Yes,1,Competitor,Competitor had better devices
2679,3803-KMQFW,Month-to-Month,No,Mailed check,20.55,37.92,20.55,0.0,0,37.92,58.47,Yes,No,No,No,No,No,No,No,No,,United States,California,Brea,92821,34055,33.930199,-117.862898,1,No,0,No,,Yes,1,2679,2679,Female,25,Yes,No,Yes,Yes,2,Yes,3,3797,Churned,78,Yes,1,Attitude,Attitude of support person
2680,3804-RVTGV,Month-to-Month,Yes,Bank transfer (automatic),103.85,42.21,5017.9,0.0,0,2110.5,7128.4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Mountain View,94043,27822,37.419725,-122.062947,50,Yes,14,Yes,Offer B,Yes,6,2680,2680,Male,55,No,No,Yes,No,0,Yes,2,5812,Churned,91,Yes,1,Price,Price too high
2681,3806-DXQOM,Month-to-Month,Yes,Electronic check,33.65,0.0,137.85,0.0,0,0.0,137.85,No,Yes,Yes,Yes,No,No,No,No,No,DSL,United States,California,Baker,92309,904,35.28952,-116.092214,4,No,4,Yes,Offer E,No,0,2681,2681,Female,47,No,No,No,No,0,No,2,2563,Churned,95,Yes,1,Attitude,Attitude of service provider
2682,3806-YAZOV,Month-to-Month,No,Mailed check,18.8,6.61,56.0,0.0,0,19.83,75.83,Yes,No,No,No,No,No,No,No,No,,United States,California,Lagunitas,94938,821,38.021772,-122.691744,3,No,0,No,Offer E,No,0,2682,2682,Female,44,No,No,No,No,0,No,4,3010,Joined,67,No,0,Not Applicable,
2683,3807-BPOMJ,One Year,Yes,Electronic check,94.75,24.93,5276.1,0.0,0,1371.15,6647.25,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Dobbins,95935,614,39.381174,-121.21191,55,No,17,Yes,Offer B,Yes,6,2683,2683,Female,59,No,No,Yes,No,0,Yes,4,6021,Stayed,63,No,0,Not Applicable,
2684,3807-XHCJH,Month-to-Month,No,Electronic check,20.0,6.86,20.0,0.0,0,6.86,26.86,Yes,No,No,No,No,No,No,No,No,,United States,California,Fish Camp,93623,77,37.483535,-119.679414,1,No,0,No,,Yes,4,2684,2684,Female,21,Yes,No,Yes,Yes,3,Yes,4,2358,Joined,33,No,0,Not Applicable,
2685,3808-HFKDE,Month-to-Month,Yes,Electronic check,44.35,4.15,927.15,0.0,0,83.0,1010.15,Yes,Yes,No,No,No,No,No,No,No,Cable,United States,California,Alhambra,91801,54382,34.090925,-118.128164,20,No,18,Yes,Offer D,No,0,2685,2685,Female,35,No,No,No,No,0,No,4,3460,Stayed,59,No,0,Not Applicable,
2686,3810-DVDQQ,Two Year,Yes,Bank transfer (automatic),117.6,47.02,8308.9,5.44,0,3385.44,11688.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Shasta Lake,96019,6277,40.692523,-122.369876,72,Yes,48,Yes,,Yes,10,2686,2686,Female,28,Yes,No,Yes,Yes,1,Yes,3,6173,Stayed,54,No,0,Not Applicable,
2687,3810-PJUHR,Two Year,No,Mailed check,25.35,10.46,1715.15,0.0,0,732.2,2447.35,Yes,No,No,No,No,No,No,No,No,,United States,California,Morongo Valley,92256,3499,34.097863,-116.594561,70,Yes,0,No,Offer A,Yes,6,2687,2687,Male,63,No,No,Yes,Yes,1,Yes,3,6059,Stayed,69,No,0,Not Applicable,
2688,3811-VBYBZ,Month-to-Month,Yes,Electronic check,99.8,47.03,673.25,0.0,10,329.21,1012.46,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Lytle Creek,92358,1090,34.238162,-117.534306,7,Yes,2,No,,No,0,2688,2688,Male,61,No,No,No,No,0,No,1,2031,Churned,91,Yes,1,Competitor,Competitor had better devices
2689,3812-LRZIR,Two Year,No,Electronic check,24.5,35.52,761.95,0.0,0,959.04,1720.99,Yes,No,No,No,No,No,No,No,No,,United States,California,Desert Hot Springs,92240,22796,33.948558,-116.516976,27,Yes,0,No,,Yes,1,2689,2689,Female,51,No,No,Yes,Yes,1,Yes,3,2645,Stayed,67,No,0,Not Applicable,
2690,3813-DHBBB,Two Year,Yes,Bank transfer (automatic),50.95,0.0,3521.7,0.0,0,0.0,3521.7,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL,United States,California,Cedarville,96104,857,41.505916,-120.152505,67,No,6,Yes,,Yes,10,2690,2690,Male,39,No,No,Yes,No,0,Yes,3,6395,Stayed,77,No,0,Not Applicable,
2691,3814-MLAXC,Month-to-Month,Yes,Credit card (automatic),79.85,16.63,2404.15,0.0,0,515.53,2919.68,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic,United States,California,Hayward,94545,27311,37.62984,-122.120843,31,Yes,12,Yes,,No,0,2691,2691,Female,58,No,No,No,No,0,No,1,2554,Churned,67,Yes,1,Dissatisfaction,Lack of self-service on Website
2692,3815-SLMEF,Month-to-Month,No,Mailed check,34.25,0.0,139.35,0.0,0,0.0,139.35,No,Yes,Yes,No,No,Yes,No,No,No,Cable,United States,California,Avenal,93204,14697,35.916943,-120.129921,3,No,52,Yes,Offer E,No,0,2692,2692,Female,26,Yes,No,No,No,0,No,1,2802,Churned,88,Yes,1,Competitor,Competitor offered higher download speeds
2693,3823-KYNQY,One Year,No,Credit card (automatic),24.95,25.57,280.4,0.0,0,306.84,587.24,Yes,No,No,No,No,No,No,No,No,,United States,California,Van Nuys,91406,50047,34.195685,-118.490752,12,Yes,0,No,Offer D,No,0,2693,2693,Male,61,No,No,No,No,0,No,5,4443,Stayed,71,No,0,Not Applicable,
2694,3824-RHKVR,Month-to-Month,No,Credit card (automatic),19.7,22.26,340.35,0.0,0,378.42,718.77,Yes,No,No,No,No,No,No,No,No,,United States,California,Fullerton,92833,46105,33.877639,-117.961212,17,No,0,No,Offer D,No,0,2694,2694,Female,27,Yes,No,No,No,0,No,4,4222,Stayed,28,No,0,Not Applicable,
2695,3831-YCPUO,Two Year,Yes,Credit card (automatic),109.5,32.23,7854.9,0.0,0,2320.56,10175.46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Glencoe,95232,21,38.358464,-120.579304,72,No,19,Yes,,Yes,3,2695,2695,Female,38,No,No,Yes,Yes,1,Yes,3,6419,Stayed,55,No,0,Not Applicable,
2696,3834-XUIFC,Month-to-Month,Yes,Mailed check,85.2,18.83,602.55,0.0,0,131.81,734.36,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,Long Beach,90814,19034,33.771612,-118.143866,7,Yes,26,Yes,Offer E,No,0,2696,2696,Male,23,Yes,No,No,No,0,No,1,3905,Churned,86,Yes,1,Attitude,Attitude of support person
2697,3836-FZSDJ,Two Year,No,Bank transfer (automatic),24.85,22.19,1901.0,0.0,0,1575.49,3476.49,Yes,No,No,No,No,No,No,No,No,,United States,California,Fresno,93720,45087,36.878709,-119.7645,71,Yes,0,No,Offer A,No,0,2697,2697,Male,69,No,Yes,Yes,No,0,Yes,5,4367,Stayed,53,No,0,Not Applicable,
2698,3838-OZURD,Month-to-Month,Yes,Credit card (automatic),105.0,7.28,7133.25,0.0,0,480.48,7613.73,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Somes Bar,95568,202,41.444606,-123.471895,66,Yes,51,Yes,Offer A,No,0,2698,2698,Male,28,Yes,No,Yes,No,0,Yes,1,5723,Churned,96,Yes,1,Competitor,Competitor had better devices
2699,3841-CONLJ,Month-to-Month,No,Electronic check,35.0,0.0,35.0,0.0,0,0.0,35.0,No,Yes,No,No,No,No,No,Yes,Yes,DSL,United States,California,Morro Bay,93442,10909,35.369553,-120.763864,1,No,14,Yes,,Yes,9,2699,2699,Female,33,No,No,Yes,No,0,Yes,3,4099,Joined,54,No,0,Not Applicable,
2700,3841-NFECX,Two Year,Yes,Credit card (automatic),96.35,47.02,6766.95,0.0,0,3338.42,10105.37,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Fiber Optic,United States,California,Los Angeles,90033,49431,34.050198,-118.210946,71,Yes,12,Yes,,Yes,3,2700,2700,Female,69,No,Yes,Yes,No,0,Yes,4,5309,Stayed,38,No,0,Not Applicable,
2701,3842-IYKUE,Month-to-Month,No,Credit card (automatic),85.3,45.14,2917.5,23.89,130,1579.9,4603.51,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Fiber Optic,United States,California,San Leandro,94579,19815,37.687264,-122.15728,35,Yes,41,No,Offer C,No,0,2701,2701,Female,28,Yes,No,No,No,0,No,2,2455,Churned,88,Yes,1,Competitor,Competitor offered more data
2702,3842-QTGDL,Month-to-Month,No,Bank transfer (automatic),80.75,46.0,1321.3,0.0,0,736.0,2057.3,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,United States,California,Walnut Creek,94595,18024,37.862128,-122.075197,16,No,30,Yes,,Yes,8,2702,2702,Male,59,No,No,Yes,No,0,Yes,3,2942,Stayed,55,No,0,Not Applicable,
2703,3845-FXCYS,Month-to-Month,Yes,Electronic check,19.65,7.8,31.2,0.0,0,15.6,46.8,Yes,No,No,No,No,No,No,No,No,,United States,California,Long Barn,95335,683,38.109125,-120.078597,2,No,0,No,,No,0,2703,2703,Male,55,No,No,No,No,0,No,5,4841,Joined,26,No,0,Not Applicable,
2704,3845-JHAMY,Month-to-Month,Yes,Credit card (automatic),35.5,0.0,552.7,0.0,80,0.0,632.7,No,Yes,No,No,No,No,No,Yes,Yes,Cable,United States,California,Inverness,94937,1004,38.099323,-122.945723,16,No,53,No,Offer D,Yes,1,2704,2704,Female,48,No,No,Yes,Yes,3,Yes,5,2069,Stayed,25,No,0,Not Applicable,
2705,3847-BAERP,Month-to-Month,Yes,Mailed check,20.9,12.39,247.0,0.0,0,123.9,370.9,Yes,No,No,No,No,No,No,No,No,,United States,California,Bass Lake,93604,613,37.458367,-119.345011,10,No,0,No,,No,0,2705,2705,Female,27,Yes,No,No,No,0,No,5,4905,Stayed,29,No,0,Not Applicable,
2706,3850-OKINF,One Year,Yes,Electronic check,66.2,37.03,4692.55,0.0,0,2629.13,7321.68,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL,United States,California,Pasadena,91106,23742,34.139402,-118.128658,71,Yes,26,Yes,Offer A,No,0,2706,2706,Male,42,No,No,Yes,Yes,3,Yes,3,4756,Stayed,62,No,0,Not Applicable,
2707,3853-LYGAM,Month-to-Month,Yes,Bank transfer (automatic),95.65,21.14,1640.0,0.0,0,359.38,1999.38,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic,United States,California,Meadow Vista,95722,3747,39.003358,-121.022539,17,Yes,5,Yes,,No,0,2707,2707,Male,58,No,No,No,No,0,No,4,3139,Stayed,49,No,0,Not Applicable,
2708,3855-ONCAR,Month-to-Month,Yes,Mailed check,78.9,41.93,299.75,37.01,0,167.72,430.46,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,United States,California,Arcadia,91006,30028,34.137319,-118.029837,4,No,53,Yes,,Yes,9,2708,2708,Female,35,No,No,Yes,Yes,3,Yes,4,5775,Stayed,50,No,0,Not Applicable,
